38.55	0	0	0	0
39	0	0	0.458	0
39.45	0	0	0	0
39.9	0	0	0	0
40.35	0	0	0	0
40.8	0	0	0	0
41.25	0	0	0	0
41.7	0	0	0.392	0
42.15	0	0	0	0
42.6	0	0	0	0
43.05	0	0	0	0
43.5	0	0	0	0
43.95	0	0	0	0
44.4	0	0	0	0
44.85	0	0	0.048	0
45.3	0	0	0	0
45.75	0	0	0	0
46.2	0	0	0	0
46.65	0	0	0	0
47.1	0	0	0	0
47.55	0	0	0	0
48	0	0	0.102	0
