2000:   0.000000
4000:   0.000000
6000:   0.000000
8000:   0.000000
10000:  0.000000
12000:  0.000000
14000:  0.000000
16000:  0.000000
18000:  0.075000
20000:  0.075000
22000:  0.075000
24000:  0.200000
26000:  0.325000
28000:  0.550000
30000:  0.525000
32000:  0.575000
34000:  0.875000
36000:  0.875000
38000:  0.900000
40000:  0.950000
42000:  1.000000
44000:  1.000000
46000:  1.000000
48000:  1.000000

